"GTExID","Fibroblasts_Adipose - Subcutaneous","Endothelial cells_Adipose - Subcutaneous","T Cells_Adipose - Subcutaneous","Macrophages_Adipose - Subcutaneous","Natural Killar cells_Adipose - Subcutaneous","Myofibroblasts_Adipose - Subcutaneous","Leucocytes_Adipose - Subcutaneous","Plasma cells_Adipose - Subcutaneous","Mesenchymal Stem Cells_Adipose - Subcutaneous","Smooth muscle cells_Adipose - Subcutaneous","Neutrophil_Adipose - Subcutaneous","Mast Cells_Adipose - Subcutaneous","B Cells_Adipose - Subcutaneous","others_Adipose - Subcutaneous","Fibroblasts_Adipose - Visceral (Omentum)","Endothelial cells_Adipose - Visceral (Omentum)","T Cells_Adipose - Visceral (Omentum)","Macrophages_Adipose - Visceral (Omentum)","Natural Killar cells_Adipose - Visceral (Omentum)","Myofibroblasts_Adipose - Visceral (Omentum)","Leucocytes_Adipose - Visceral (Omentum)","Plasma cells_Adipose - Visceral (Omentum)","Mesenchymal Stem Cells_Adipose - Visceral (Omentum)","Smooth muscle cells_Adipose - Visceral (Omentum)","Neutrophil_Adipose - Visceral (Omentum)","Mast Cells_Adipose - Visceral (Omentum)","B Cells_Adipose - Visceral (Omentum)","others_Adipose - Visceral (Omentum)","cd4 positive alpha beta T cell_Colon - Sigmoid","immature enterocyte_Colon - Sigmoid","monocyte_Colon - Sigmoid","plasma cell_Colon - Sigmoid","cd8 positive alpha beta T cell_Colon - Sigmoid","fibroblast_Colon - Sigmoid","mature enterocyte_Colon - Sigmoid","goblet cell_Colon - Sigmoid","paneth like cell_Colon - Sigmoid","b cell_Colon - Sigmoid","intestinal transient amplifying cell_Colon - Sigmoid","mast cell_Colon - Sigmoid","gut endothelial cell_Colon - Sigmoid","intestinal crypt stem cell_Colon - Sigmoid","intestinal enteroendocrine cell_Colon - Sigmoid","neutrophil_Colon - Sigmoid","intestinal tuft cell_Colon - Sigmoid","transit amplifying cell of large intestine_Colon - Sigmoid","cd8 positive alpha beta t cell_Colon - Sigmoid","paneth cell of epithelium of large intestine_Colon - Sigmoid","others_Colon - Sigmoid","cd4 positive alpha beta T cell_Colon - Transverse","immature enterocyte_Colon - Transverse","monocyte_Colon - Transverse","plasma cell_Colon - Transverse","cd8 positive alpha beta T cell_Colon - Transverse","fibroblast_Colon - Transverse","mature enterocyte_Colon - Transverse","goblet cell_Colon - Transverse","paneth like cell_Colon - Transverse","b cell_Colon - Transverse","intestinal transient amplifying cell_Colon - Transverse","mast cell_Colon - Transverse","gut endothelial cell_Colon - Transverse","intestinal crypt stem cell_Colon - Transverse","intestinal enteroendocrine cell_Colon - Transverse","neutrophil_Colon - Transverse","intestinal tuft cell_Colon - Transverse","transit amplifying cell of large intestine_Colon - Transverse","cd8 positive alpha beta t cell_Colon - Transverse","paneth cell of epithelium of large intestine_Colon - Transverse","others_Colon - Transverse","Endothelial Cells_Heart - Left Ventricle","Cardiac Muscle Cells_Heart - Left Ventricle","Hepatocyte_Heart - Left Ventricle","Smooth Muscle Cells_Heart - Left Ventricle","Cardiac Fibroblast_Heart - Left Ventricle","Macrophages_Heart - Left Ventricle","others_Heart - Left Ventricle","kidney epithelial cell_Kidney - Cortex","b cell_Kidney - Cortex","cd8 positive alpha beta t cell_Kidney - Cortex","endothelial cell_Kidney - Cortex","macrophage_Kidney - Cortex","nk cell_Kidney - Cortex","cd4 positive helper t cell_Kidney - Cortex","others_Kidney - Cortex","Monocyte Macrophage_Liver","Monocyte_Liver","Endothelial_Liver","Dendritic cell_Liver","Proliferating NK cell_Liver","NK cell_Liver","Stellate Fibroblast_Liver","Hepatocyte_Liver","Macrophage_Liver","BECS_Liver","T cell_Liver","Neutrophil_Liver","Plasma_Liver","Sorted Myeloid_Liver","Erythrocyte_Liver","Endothelial Kuppfer_Liver","others_Liver","type ii pneumocyte_Lung","neutrophil_Lung","cd4 positive alpha beta t cell_Lung","cd8 positive alpha beta t cell_Lung","nk cell_Lung","Bronchial vessel endothelial cell_Lung","smooth muscle cell_Lung","adventitial cell_Lung","macrophage_Lung","respiratory mucous cell_Lung","basophil_Lung","classical monocyte_Lung","endothelial cell of artery_Lung","lung ciliated cell_Lung","dendritic cell_Lung","respiratory goblet cell_Lung","basal cell_Lung","plasma cell_Lung","b cell_Lung","serous cell of epithelium of bronchus_Lung","non classical monocyte_Lung","capillary endothelial cell_Lung","capillary aerocyte_Lung","type i pneumocyte_Lung","vein endothelial cell_Lung","alveolar fibroblast_Lung","endothelial cell of lymphatic vessel_Lung","bronchial smooth muscle cell_Lung","plasmacytoid dendritic cell_Lung","club cell_Lung","lung microvascular endothelial cell_Lung","vascular associated smooth muscle cell_Lung","myofibroblast cell_Lung","pericyte cell_Lung","mesothelial cell_Lung","fibroblast_Lung","intermediate monocyte_Lung","pulmonary ionocyte_Lung","others_Lung","endothelial cell of vascular tree_Muscle - Skeletal","capillary endothelial cell_Muscle - Skeletal","endothelial cell of lymphatic vessel_Muscle - Skeletal","mesenchymal stem cell_Muscle - Skeletal","endothelial cell of artery_Muscle - Skeletal","pericyte cell_Muscle - Skeletal","cd4 positive alpha beta t cell_Muscle - Skeletal","skeletal muscle satellite stem cell_Muscle - Skeletal","macrophage_Muscle - Skeletal","cd8 positive alpha beta t cell_Muscle - Skeletal","t cell_Muscle - Skeletal","smooth muscle cell_Muscle - Skeletal","tendon cell_Muscle - Skeletal","fast muscle cell_Muscle - Skeletal","slow muscle cell_Muscle - Skeletal","mast cell_Muscle - Skeletal","erythrocyte_Muscle - Skeletal","mesothelial cell_Muscle - Skeletal","mature nk t cell_Muscle - Skeletal","others_Muscle - Skeletal","pancreatic acing cell_Pancreas","T cell_Pancreas","endothelial cell_Pancreas","myeloid cell_Pancreas","pancreatic stellate cell quiescent_Pancreas","NK cell_Pancreas","fibroblast_Pancreas","B cell_Pancreas","pancreatic ductal cell_Pancreas","plasma cell_Pancreas","pancreatic stellate cell activated_Pancreas","pancreatic beta cell_Pancreas","Mast cell_Pancreas","pancreatic acinar cell_Pancreas","pancreatic stellate cell_Pancreas","b cell_Pancreas","pancreatic pp cell_Pancreas","pancreatic alpha cell_Pancreas","pancreatic delta cell_Pancreas","t cell_Pancreas","mast cell_Pancreas","others_Pancreas","Cd4 positive alpha beta T cell_Small Intestine - Terminal Ileum","immature enterocyte_Small Intestine - Terminal Ileum","neutrophil_Small Intestine - Terminal Ileum","intestinal transient amplifying cell_Small Intestine - Terminal Ileum","goblet cell_Small Intestine - Terminal Ileum","Cd8 positive alpha beta T cell_Small Intestine - Terminal Ileum","b cell_Small Intestine - Terminal Ileum","monocyte_Small Intestine - Terminal Ileum","paneth cell_Small Intestine - Terminal Ileum","intestinal tuft cell_Small Intestine - Terminal Ileum","plasma cell_Small Intestine - Terminal Ileum","mast cell_Small Intestine - Terminal Ileum","mature enterocyte_Small Intestine - Terminal Ileum","fibroblast_Small Intestine - Terminal Ileum","intestinal enteroendocrine cell_Small Intestine - Terminal Ileum","gut endothelial cell_Small Intestine - Terminal Ileum","intestinal crypt stem cell_Small Intestine - Terminal Ileum","transit amplifying cell of small intestine_Small Intestine - Terminal Ileum","cd8 positive alpha beta t cell_Small Intestine - Terminal Ileum","paneth cell of epithelium of small intestine_Small Intestine - Terminal Ileum","duodenum glandular cell_Small Intestine - Terminal Ileum","others_Small Intestine - Terminal Ileum","cd8 positive alpha beta memory t cell_Spleen","macrophage_Spleen","naive thymus derived cd4 positive alpha beta t cell_Spleen","intermediate monocyte_Spleen","endothelial cell_Spleen","memory b cell_Spleen","classical monocyte_Spleen","neutrophil_Spleen","naive b cell_Spleen","plasma cell_Spleen","cd4 positive alpha beta memory t cell_Spleen","nkt cell_Spleen","naive thymus derived cd8 positive alpha beta t cell_Spleen","nk cell_Spleen","innate lymphoid cell_Spleen","erythrocyte_Spleen","regulatory t cell_Spleen","platelet_Spleen","Hematopoietic stem cell_Spleen","cd141 positive myeloid dendritic cell_Spleen","cd1c positive myeloid dendritic cell_Spleen","plasmacytoid dendritic cell_Spleen","mature nk t cell_Spleen","cd8 positive alpha beta t cell_Spleen","others_Spleen"
"14C5O",14.83,6.04,0,0,0,4.76,12.23,3.17,0,22.69,11.59,8.89,15.79,0,28.73,9,0,0,0,0,12.02,4.76,5.72,4.66,12.37,8.33,14.41,0,0,0,10.93,8.27,0,13.09,14.96,0.36,0,0,4.91,2.22,5.68,0,0,9.77,22.87,0,6.94,0,0,0,0,13.16,8.7,0,10.08,15.75,0.55,0,0,3.53,1.74,4.91,0,0.99,9.49,24.52,0,6.58,0,0,13.73,14.4,0,23.5,18.95,29.41,0,25.36,25.61,0,25.52,0.61,15.07,7.84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.06,0,0,0,0,0,5.5,0,7.39,0.09,0,0,6.3,0,0,0,6.5,10.4,2.9,0,7.39,3.13,1.4,0,20.53,0,9.86,0,0,0,0.56,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,4,2.05,0,0.95,0,24.4,24.25,5.52,31.33,1.59,1.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14DAQ",24.28,7.17,0,1,0,1.25,12.95,6.67,0,8.47,12.23,9.89,16.08,0,20.35,5.92,0,0,0,2.3,13.94,7.48,0.12,9.68,12.21,10.69,17.32,0,0,0,10.65,6.58,0,20.77,13.16,1.34,0,0,4.13,1.87,5.25,0,0,8.47,21.51,0,6.27,0,0,0,0,11.7,7.99,0,22.17,12.75,1.76,0,0,1.04,1.52,6.28,0,1.2,8.77,20.81,0,4.01,0,0,12.45,15.6,0,23.21,17.85,30.9,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.28,0,1.97,2.27,6.87,19.42,3.29,1.01,0,29.78,10.57,0,21.54,0,0,17.26,19.77,0,0,0,0,0,4.53,0,6.82,0,0,0,6.7,0,0,0,7.43,3.68,0.03,0,10.57,2.8,3.78,0,7.98,0,5.97,0,0,0,0,0,2.7,0,0,0,0,0,0,5.02,0,0,0,0,0,0,2.16,0,0,0,0,5.91,46.27,5.44,30.37,1.34,3.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14DAR",25.16,9.81,0,0,0,4.36,9.46,3.76,0.7,8.98,12.84,9.85,15.06,0,18.56,7.22,0,3.33,0,3.03,11.89,4.94,8.41,4.82,13.07,10.05,14.68,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9.4,6.68,0,0,22.41,1.58,0,0,11.01,1.85,1.13,0,0,7.27,26.86,0,11.81,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.98,22.92,0,0,0,0,0,8.31,0,5.59,0.7,0,0,8.36,0,0,0,8.59,1.91,0.78,0,3.62,5.03,0,0,0.54,0,4.14,1.1,0,0,0,0,3.42,0,0,0,0,0,0,3.27,0,0,0,0,0,0,3.45,6.42,0,3.07,0,2.52,29.39,7.46,40.81,3.02,0.59,0,0,0,0,0,0,2.26,13.75,0,0,0,0,1.97,10.91,66.26,0,0,2.81,0,1.35,0,0.68,0,0,0,4.66,0,0.73,0,0,7.83,0,6.84,9.81,6.16,42.79,0,0,5.39,0,0,7.37,0,8.42,0,0,6.09,0,0.62,13.11,0,0,16.85,20.76,7.05,0,0,0,0,0,12.52,0,10.27,0,0,0,12.73,0,0,0
"14E1K",40.31,2.8,0,0,0,0,13.58,7.92,0,6.43,8.18,8.05,12.73,0,15.98,5.27,0,0,0,1.86,16.06,8,2.34,8.94,11.92,10.75,18.88,0,0,0,11.15,5.32,0,13.03,15.01,0.88,0,0,5.48,1.89,5.25,0,0,9.3,24.2,0,8.49,0,0,0,0,6.77,5.75,0,24.28,14.37,0.33,0,0,4.82,1.05,3.69,0,0,9.46,22,0,7.48,0,0,11.82,23.5,0,21.43,16.33,26.91,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.15,0,0,0,4.56,19.85,0,2.29,8.42,28.69,8.3,0,25.74,0,0,23.3,23.42,0,0,0,0,0,6.27,0,5.15,0.15,0,0,8.15,0,0,0,10.24,2.07,0.2,0,7.12,2.37,0,0,4.11,0,4.16,0.73,0,0,0,0,2.55,0,0,0,0,0,0,3.84,0,0,0,0,0,0,3.24,4.86,0,1.23,0,0,40.32,5.77,38.07,2.01,0.66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.27,0,0.09,15.9,0,0,13.74,27.64,4.57,0,0,0,0,0,11.87,0,10.96,0,0,0,8.96,0,0,0
"14E6C",25.83,11.27,0,1.28,0,3.71,14.66,3.88,0,4.64,12.91,7.89,13.91,0,23.22,11.4,0,3.3,0,5.35,14.82,5.45,1.91,2.46,11.91,7.35,12.83,0,0,0,10.51,5.36,0,15.75,13.2,1.58,0,0,6.1,1.93,5.63,0,0,10.03,22.86,0,7.05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.73,16.65,0,22.57,18.19,29.86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.98,0,0,0,0,1.19,5.61,0,5.45,0,0,0,4.8,0,0,0,3.58,10.26,1.55,0,15.51,0,0,5.81,22.62,0,5.28,0,0,0,2.23,0,0.13,0,0,0,0,0,0,5.89,0,0,0,0,0,0,2.95,1.87,0,0.43,0,0,46.25,5.57,32.49,2.05,2.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14E6E",18.44,12.58,0,0.74,0,4.25,11.28,3.6,3.06,9.44,13.17,9.34,14.1,0,14.94,7.6,0,0.67,0,3.15,10.77,5.61,5.99,10.03,13.44,11.08,16.72,0,0,0,11.81,6.11,0,13.71,15.23,0.75,0,0,3.44,2.01,5.65,0,1.22,9.73,23.29,0,7.05,0,0,0,0,9.64,5.24,0,0,27.53,1.59,0,0,7.55,1.12,1.02,0,0,8.2,26.16,0,11.96,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.86,24.1,0,0,0,0,0,8.3,0,8.25,1.24,0,0,8.74,0,0,0,9.29,4.25,1.58,0,1.44,4.54,0,0,1.39,0,4.99,0.55,0,0,0,0,2.48,0,0,0,0,0,0,4.44,0,0,0,0,0,0,3.23,3.23,0,1.27,0,9.01,33.8,6.21,34.34,2.06,2.41,0,11.7,0,0,0,0,3.78,12.86,0,0,0,0,3.02,10.24,55.51,0,0,2.25,0,0,0,0.64,0,0,0,6.26,0,0,0,0,6.48,0,7.2,12.9,5.38,37.84,0,0,5.55,0,0,11.19,0,7.2,0,0,7.82,0,0,13.61,0,0,15.78,22.51,5.13,0,0,0,0,0,11.77,0,11.03,0,0,0,12.35,0,0,0
"14E7W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.08,5.72,0,0,0,2.23,14.15,7.71,4.03,9.47,12.42,11.16,17.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88,14.21,0,23.55,19.08,29.28,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.89,0,4.36,0,6.3,17.46,5.41,4.24,0,27.02,8.92,0,22.4,0,0,0,22.39,0,0,0,0,0,4.48,0,8.03,0.1,0,0,7.4,0,0,0,8.15,8.88,2.62,0,15.95,0,0.09,0,13.23,0,6.37,0,0,0,2.3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14JG1",14.4,8.5,0,0,0,3.31,14.51,6.44,0,10.1,13.2,11.43,18.12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.08,19.24,0,22.31,16.43,30.94,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.96,0,4.86,0,6.7,16.82,6.34,3.66,0,27.75,8.74,0,21.18,0,0,0,21.58,0,0,0,0,0,5.39,0,7.86,1.26,0,0,7.67,0,0,0,8.31,9.95,3.08,0,9.57,1.1,0.61,0,14.72,0,6.73,0,0,0,2.09,0,0.09,0,0,0,0,0,0,4.41,0,0,0,0,0,0,1.55,1.67,0,0,0,0,48.16,5.91,33.22,1.75,3.32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14JG6",19.42,10.47,0,0,0,5.42,12.99,5.3,0.88,7.48,11.91,9.64,16.5,0,11.33,6.77,0,0,0,4.18,11.86,6.8,6.82,8.09,14.3,11.88,17.98,0,0,0,11.31,5.71,0,11.08,16.58,0.34,0,0,6.91,2.47,3.53,0,0,8.85,25.56,0,7.65,0,0,0,0,8.63,7.35,0,3.29,20.09,4.61,0,0,9.2,1.83,1.97,0,0,7.3,24.87,0,10.86,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.36,22.14,0,0,0,0,0,7.68,0,7.98,0.63,0,0,9.38,0,0,0,7.81,1.23,1.35,0,2.55,3.72,0,0,0.34,0,3.75,1.71,0,0,0,0,3.37,0,0,0,0,0,0,3.96,0,0,0,0,0,0,4.77,2.46,0.77,1.48,0,1.6,41.03,6.15,36.32,1.38,0.1,0,1.99,0,0,0,0,3.61,14.99,0,0,0,0,1.93,12.64,55.75,0,0,2.86,0,3.86,0,2.37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.66,0.19,1.62,14.03,0,0,15.02,22.06,3.71,0,0,3.82,0,0,12.14,0,10.45,0,0,0,10.31,0,0,0
"14JIY",20.67,8.7,0,0,0,4.45,12.78,4.71,0,10.22,12.07,10,16.41,0,15.77,9.47,0,0,0,3.92,15.21,7.3,1.97,7.88,11.54,10.29,16.66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7.99,10.23,0,2.17,26.57,5.24,0,0,6.35,0.41,1.01,0,0,8.17,22.17,0,9.7,0,0,13.57,13.63,0,23.74,19.04,30.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21.6,0,0,0,0,2.46,1.75,0,5.25,0,0,0,5.14,0,0,0,3.92,8.24,1.17,0,12.75,0,0,0,27,0,6.9,0,0,0,3.81,0,0,0,0,0,0,0,0,5.22,0,0,0,0,0,0,1.77,0.07,0,0,0,8.17,43.18,5.37,31.32,1.37,3.52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14PJ3",18.86,6.9,0,0,0,1.96,12.12,6.58,0,9.7,13.81,11.87,18.2,0,15.81,4.71,0,0,0,0.53,11.9,7.88,3.24,11.31,13.55,12.35,18.73,0,0,0,10.3,5.69,0,13.14,16.71,0.27,0,0,6.84,2.45,3.69,0,0,8.78,24.67,0,7.44,0,0,0,0,9.92,4.77,0,13.61,16.63,0.04,0,0,7.8,2,3.53,0,0,8.43,25.13,0,8.14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.21,0,0,0,0,0,0,3.28,7.09,0.95,2.87,0,6.73,19.98,7.74,44.93,3.21,0,0,0,0,0,0,0,2.08,13.34,0,0,0,0,0.89,11.2,67.02,0,0,1.9,0,2.91,0,0.66,0,0,0,3.75,0.59,0,0,0,9.54,0,8.09,11.24,6.91,35.64,0,0,7.11,0,0,7.6,0,9.52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14PJ4",24.59,8.85,0,0.39,0,5.53,12.44,3.28,0,10.36,11.19,8.7,14.67,0,16.59,7.16,0,5.84,0,4.15,9.95,5.42,4.11,6,13.82,10.99,15.97,0,0,0,9,5.14,0,13.56,16.12,0,0,0,8.05,2.3,3.79,0,0,8.31,24.31,0,9.4,0,0,0,0,8.44,12.45,0,0,23.32,3.7,0,0,9.31,0.9,0.87,0,0,6.16,24.9,0,9.93,0,0,12.62,19.89,0,22.75,16.87,27.87,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.96,20.39,0,0,0,0,0,5.38,0,8.56,0,0,0,8.04,0,0,0,7.65,1.06,0.33,0,6.75,2.98,0,0,7.53,0,7.66,0.75,0,0,0,0,2.95,0,0,0,0,0,0,3.77,0,0,0,0,0,0,4.18,5.11,0,2.65,0,17.19,18.88,7.03,38.25,2.27,0.68,0,20.68,0,0,0,0,4.45,13.33,0,0,0,0,2.66,11.14,44.83,0,0,2.26,0,0.33,0,0.31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.36,0,3.8,14.01,0,0,18.97,11.46,5.96,0,0,1.78,0,0,12,0,11.96,0,0,0,10.7,0,0,0
"14PJ6",15.32,8.14,0,0.76,0,2.91,12.78,6.52,0,9.55,14.28,11.6,18.14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.23,23.46,0,21.66,15.7,27.95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.85,0.2,0,0,0,0,0,4.8,4.79,0.68,3.8,0,9.16,26.74,6.62,38.55,1.81,0,0,0,0,0,0,0,2.25,13.94,0,0,0,0,1.2,11.83,64.55,0,0,2.27,0,3.14,0,0.83,0,0,0,6.31,0,0,0,0,7.23,0,6.25,11.87,5.03,44.93,0,0,5.15,0,0,5.84,0,7.39,0,0,1.48,0,0,12.04,0,0,20.62,11.93,22.04,0,0,0,0,0,16.55,0,11.95,0,0,0,3.38,0,0,0
"14PJM",21.8,8.01,0,1.85,0,2.46,11.52,4.69,0,10.29,12.85,10.2,16.33,0,29.02,10.11,0,3.57,0,2.14,13.78,4.58,0.18,5.48,9.68,7.64,13.82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7.98,25.52,0,11.52,14.99,2.27,0,0,6.32,0,2.62,0,0,4.03,20.65,0,4.09,0,0,11.36,15.81,0,22.19,25.53,25.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8,23,0,0,0,0,0,5.65,0,4.78,0,0,0,6.6,0,0,0,9.36,1,0,0,6.59,7.1,0,0,7.08,0,3.21,0,0,0,1.21,0,2.61,0,0,0,0,0,0,4.5,0,0,0,0,0,0,1.78,3.18,0,0.29,0,8.04,36.72,6.19,34.91,1.84,2.55,0,0,0,0,0,0,0.99,13.81,0,0,0,0,0.52,12.31,63.23,0,0,1.36,0,5.82,0,1.95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
